id_ibge,location,year,wage,num_emp,num_jobs,num_est,wage_avg,age_avg,wage_growth,wage_growth_5,num_emp_growth,num_emp_growth_5,bra_id,cnae_id,rca,distance,opp_gain,cnae_1,cnae_3,cnae_6,cbo_diversity,cbo_diversity_eff,num_jobs_est,cnae_display,bra_rca,wld_rca
3106200,"Belo Horizonte",2014,,,,,,,,,,,"4mg030000","c30113",,0.788,-0.02,"c","c30","c30113",309,47.713,0,"30113",false,false
3106200,"Belo Horizonte",2014,,,,,,,,,,,"4mg030000","c30121",,0.802,-0.079,"c","c30","c30121",161,47.642,0,"30121",false,false
3106200,"Belo Horizonte",2014,,,,,,,,,,,"4mg030000","c30318",,0.794,-0.032,"c","c30","c30318",162,48.277,0,"30318",false,false
3106200,"Belo Horizonte",2014,,,,,,,,,,,"4mg030000","c30326",,0.779,-0.085,"c","c30","c30326",155,55.535,0,"30326",false,false
3106200,"Belo Horizonte",2014,1360542.39,190,190,3,7160.75,31.532,89.683,0.092,12.571,0.079,"4mg030000","c30415",0.312,0.83,0.104,"c","c30","c30415",155,24.983,64,"30415",false,false
3106200,"Belo Horizonte",2014,,,,,,,,,,,"4mg030000","c30423",,0.815,-0.015,"c","c30","c30423",125,41.181,0,"30423",false,false
3106200,"Belo Horizonte",2014,,,,,,,,,,,"4mg030000","c30911",,0.847,0.062,"c","c30","c30911",182,26.275,0,"30911",false,false
3106200,"Belo Horizonte",2014,,,,,,,,,,,"4mg030000","c30920",,0.819,-0.077,"c","c30","c30920",209,45.572,0,"30920",false,false
3106200,"Belo Horizonte",2014,2018.75,2,2,2,1009.38,64.5,0.12,-0.084,-0.333,-0.129,"4mg030000","c30997",0.005,0.827,-0.022,"c","c30","c30997",205,40.398,1,"30997",false,false
3106200,"Belo Horizonte",2014,2653681.82,1932,1933,254,1372.83,35.073,0.686,0.005,0.036,-0.012,"4mg030000","c31012",0.266,0.821,-0.132,"c","c31","c31012",425,34.118,8,"31012",false,false
3106200,"Belo Horizonte",2014,97945.39,81,81,17,1209.2,37.679,-0.654,-0.117,-0.726,-0.096,"4mg030000","c31021",0.046,0.821,-0.088,"c","c31","c31021",336,54.945,5,"31021",false,false
3106200,"Belo Horizonte",2014,25422.89,19,19,6,1338.05,40.789,-0.684,-0.002,-0.789,-0.029,"4mg030000","c31039",0.056,0.816,-0.131,"c","c31","c31039",251,50.612,4,"31039",false,false
3106200,"Belo Horizonte",2014,124866.27,92,92,5,1357.24,38.261,0.731,-0.045,0.136,-0.07,"4mg030000","c31047",0.086,0.808,-0.078,"c","c31","c31047",273,34.484,19,"31047",false,false
3106200,"Belo Horizonte",2014,1018250.78,599,599,60,1699.92,37.616,0.258,0.01,-0.315,-0.007,"4mg030000","c32116",1.658,0.757,-0.044,"c","c32","c32116",219,20.45,10,"32116",true,false
3106200,"Belo Horizonte",2014,326327.99,309,309,36,1056.08,32.508,1.225,0.002,0.332,-0.012,"4mg030000","c32124",1.023,0.767,-0.133,"c","c32","c32124",206,26.773,9,"32124",true,false
3106200,"Belo Horizonte",2014,20718.83,19,19,3,1090.47,40.105,0.269,0.04,-0.321,0.022,"4mg030000","c32205",0.181,0.812,-0.013,"c","c32","c32205",167,39.196,7,"32205",false,false
3106200,"Belo Horizonte",2014,104090.07,79,79,6,1317.6,37.127,0,-0.01,-0.451,-0.03,"4mg030000","c32302",0.517,0.809,-0.071,"c","c32","c32302",207,54.776,14,"32302",false,false
3106200,"Belo Horizonte",2014,47390.1,37,37,8,1280.81,38.054,0.251,0.036,-0.327,0,"4mg030000","c32400",0.069,0.822,-0.057,"c","c32","c32400",254,37.578,5,"32400",false,false
3106200,"Belo Horizonte",2014,4609130.8,2590,2590,166,1779.59,34.882,4.336,0.028,1.58,0.008,"4mg030000","c32507",1.173,0.791,-0.006,"c","c32","c32507",404,64.854,16,"32507",true,false
3106200,"Belo Horizonte",2014,82756.25,44,44,9,1880.82,37.25,0.988,0.001,0.073,-0.029,"4mg030000","c32914",0.176,0.817,-0.091,"c","c32","c32914",221,34.008,5,"32914",false,false
3106200,"Belo Horizonte",2014,141461.53,82,82,11,1725.14,37.146,0.147,-0.045,-0.634,-0.089,"4mg030000","c32922",0.215,0.835,-0.043,"c","c32","c32922",281,48.552,8,"32922",false,false
3106200,"Belo Horizonte",2014,654049.99,525,525,94,1245.81,34.419,1.212,0.008,0.45,-0.005,"4mg030000","c32990",0.35,0.809,-0.078,"c","c32","c32990",406,77.945,6,"32990",false,false
3106200,"Belo Horizonte",2014,22629.45,17,17,4,1331.14,36.353,0.923,0.054,0.133,0.055,"4mg030000","c33112",0.06,0.804,-0.093,"c","c33","c33112",214,46.876,5,"33112",false,false
3106200,"Belo Horizonte",2014,346361.24,200,201,40,1723.19,36.458,0.615,0.012,0.25,-0.005,"4mg030000","c33121",0.359,0.798,-0.037,"c","c33","c33121",262,58.033,6,"33121",false,false
3106200,"Belo Horizonte",2014,596981.4,358,358,45,1667.55,36.212,2.483,0.023,1.196,0.013,"4mg030000","c33139",0.599,0.808,-0.094,"c","c33","c33139",300,58.436,8,"33139",false,false
3106200,"Belo Horizonte",2014,2483327.32,1195,1195,118,2078.1,34.936,0.639,0.034,0.341,0.013,"4mg030000","c33147",0.361,0.825,-0.083,"c","c33","c33147",441,77.943,11,"33147",false,false
3106200,"Belo Horizonte",2014,166851.95,75,75,2,2224.69,30.467,5.378,0.077,2,0.042,"4mg030000","c33155",0.744,0.785,-0.103,"c","c33","c33155",147,59.684,38,"33155",false,false
3106200,"Belo Horizonte",2014,716736.49,182,182,13,3938.11,39.379,2.292,0.076,0.701,0.022,"4mg030000","c33163",0.797,0.788,-0.041,"c","c33","c33163",179,28.148,14,"33163",false,false
3106200,"Belo Horizonte",2014,5712.83,4,4,2,1428.21,35.5,1.498,-0.026,0,-0.078,"4mg030000","c33171",0.003,0.775,-0.086,"c","c33","c33171",251,55.096,2,"33171",false,false
3106200,"Belo Horizonte",2014,294519.19,150,150,20,1963.46,36.213,2.182,0.622,2.125,0.42,"4mg030000","c33198",0.579,0.812,-0.054,"c","c33","c33198",273,78.902,8,"33198",false,false
3106200,"Belo Horizonte",2014,1476145.64,395,395,21,3737.08,35.914,6.072,0.167,2.238,0.225,"4mg030000","c33210",0.683,0.826,-0.034,"c","c33","c33210",324,69.078,19,"33210",false,false
3106200,"Belo Horizonte",2014,228380.6,169,169,45,1351.36,33.923,-0.182,-0.056,-0.374,-0.02,"4mg030000","c33295",0.349,0.795,-0.077,"c","c33","c33295",283,44.177,4,"33295",false,false
3106200,"Belo Horizonte",2014,15783846.96,1870,1870,20,8440.56,41.628,0.206,0.024,-0.129,0.012,"4mg030000","d35115",1.691,0.764,-0.017,"d","d35","d35115",302,55.337,94,"35115",true,false
3106200,"Belo Horizonte",2014,21491.17,7,7,1,3070.17,41.286,-0.52,-0.002,-0.462,0,"4mg030000","d35123",0.005,0.779,-0.098,"d","d35","d35123",181,27.432,7,"35123",false,false
3106200,"Belo Horizonte",2014,180042.53,39,39,6,4616.48,33.077,32.039,0.046,12,0.034,"4mg030000","d35131",0.674,0.757,0.114,"d","d35","d35131",128,50.459,7,"35131",false,false
3106200,"Belo Horizonte",2014,41951637.97,6068,6068,3,6913.59,42.979,0.124,0.014,-0.187,0.001,"4mg030000","d35140",3.622,0.763,0.026,"d","d35","d35140",226,19.034,2023,"35140",true,false
3106200,"Belo Horizonte",2014,1289056.92,200,200,4,6445.29,34.845,1.522,0.015,0.46,0.017,"4mg030000","d35204",1.334,0.698,-0.194,"d","d35","d35204",142,42.788,50,"35204",true,false
3106200,"Belo Horizonte",2014,,,,,,,,,,,"4mg030000","d35301",,0.816,-0.074,"d","d35","d35301",103,32.007,0,"35301",false,false
3106200,"Belo Horizonte",2014,47169217.71,13032,13039,4,3617.55,42.582,0.562,0.018,0.135,0.011,"4mg030000","e36006",2.632,0.782,-0.004,"e","e36","e36006",319,31.094,3260,"36006",true,false
3106200,"Belo Horizonte",2014,,,,,,,,,,,"4mg030000","e37011",,0.788,-0.059,"e","e37","e37011",174,48.148,0,"37011",false,false
3106200,"Belo Horizonte",2014,131223.98,108,108,22,1215.04,33.509,-0.148,0.048,-0.299,0.016,"4mg030000","e37029",0.216,0.804,-0.114,"e","e37","e37029",229,21.271,5,"37029",false,false
3106200,"Belo Horizonte",2014,6747739.74,3297,3299,53,2045.39,42.719,1.022,0.024,0.465,0.003,"4mg030000","e38114",0.998,0.789,0.037,"e","e38","e38114",349,12.415,63,"38114",false,false
3106200,"Belo Horizonte",2014,39327.21,32,32,2,1228.98,33.938,,-0.022,,-0.018,"4mg030000","e38122",0.133,0.804,-0.117,"e","e38","e38122",179,26.558,16,"38122",false,false
3106200,"Belo Horizonte",2014,17635.38,8,8,2,2204.42,37.375,1.946,0,0,0,"4mg030000","e38211",0.009,0.797,-0.052,"e","e38","e38211",213,8.147,4,"38211",false,false
3106200,"Belo Horizonte",2014,48884.04,21,21,2,2327.81,34.476,0.209,0.104,-0.276,0.02,"4mg030000","e38220",0.135,0.799,-0.105,"e","e38","e38220",186,38.722,11,"38220",false,false
3106200,"Belo Horizonte",2014,10634.08,17,17,7,625.53,37,-0.615,-0.526,-0.433,-0.42,"4mg030000","e38319",0.018,0.812,-0.068,"e","e38","e38319",256,58.119,3,"38319",false,false
3106200,"Belo Horizonte",2014,35473.4,29,29,3,1223.22,39.448,-0.395,0.144,-0.646,0.113,"4mg030000","e38327",0.085,0.82,-0.093,"e","e38","e38327",248,40.316,10,"38327",false,false
3106200,"Belo Horizonte",2014,68583.28,47,47,4,1459.22,36.298,2.712,0.061,0.958,0.028,"4mg030000","e38394",0.1,0.821,-0.088,"e","e38","e38394",301,42.475,12,"38394",false,false
3106200,"Belo Horizonte",2014,36973.83,26,26,1,1422.07,36.538,8.203,0.594,4.2,0.54,"4mg030000","e39005",0.318,0.786,-0.068,"e","e39","e39005",129,37.058,26,"39005",false,false
3106200,"Belo Horizonte",2014,19027130.38,10286,10502,407,1811.76,37.899,2.618,0.014,1.046,-0.009,"4mg030000","f41107",1.407,0.755,-0.078,"f","f41","f41107",417,20.555,26,"41107",true,false
3106200,"Belo Horizonte",2014,93956876.14,55379,55738,1602,1685.69,36.974,1.153,0.069,0.296,0.051,"4mg030000","f41204",1.628,0.77,-0.025,"f","f41","f41204",530,19.785,35,"41204",true,false
3106200,"Belo Horizonte",2014,39802818.4,14600,14635,159,2719.7,39.062,0.354,-0.046,-0.241,-0.07,"4mg030000","f42111",2.418,0.773,-0.026,"f","f42","f42111",403,35.949,93,"42111",true,false
3106200,"Belo Horizonte",2014,17524515.62,6774,6777,26,2585.88,36.268,0.706,-0.001,0.167,0.004,"4mg030000","f42120",2.115,0.738,-0.001,"f","f42","f42120",289,43.166,261,"42120",true,false
3106200,"Belo Horizonte",2014,5015789.12,2331,2332,34,2150.85,38.452,2.24,0.126,2.453,0.163,"4mg030000","f42138",1.536,0.78,0,"f","f42","f42138",296,28.269,69,"42138",true,false
3106200,"Belo Horizonte",2014,25230947.15,13160,13161,79,1917.1,34.812,0.946,0.061,0.079,0.033,"4mg030000","f42219",1.969,0.762,-0.072,"f","f42","f42219",378,39.794,167,"42219",true,false
3106200,"Belo Horizonte",2014,4292070.54,2861,2861,47,1500.2,38.277,0.613,-0.004,-0.091,-0.03,"4mg030000","f42227",2.069,0.763,-0.034,"f","f42","f42227",294,28.615,61,"42227",true,false
3106200,"Belo Horizonte",2014,336407.84,133,133,5,2529.38,35.759,-0.856,0.827,-0.871,0.618,"4mg030000","f42235",0.823,0.764,-0.119,"f","f42","f42235",175,39.819,27,"42235",false,false
3106200,"Belo Horizonte",2014,54548.41,31,31,2,1759.63,38.806,-0.173,-0.298,-0.205,-0.273,"4mg030000","f42910",0.075,0.762,-0.054,"f","f42","f42910",184,47.069,16,"42910",false,false
3106200,"Belo Horizonte",2014,9306925.48,4007,4008,47,2322.09,36.388,-0.133,-0.088,-0.421,-0.1,"4mg030000","f42928",0.75,0.807,-0.089,"f","f42","f42928",375,46.237,86,"42928",false,false
3106200,"Belo Horizonte",2014,13868757.38,6682,6733,209,2059.82,37.198,0.581,0,-0.102,-0.02,"4mg030000","f42995",0.998,0.779,0.022,"f","f42","f42995",408,38.575,33,"42995",false,false
3106200,"Belo Horizonte",2014,1688348,668,668,10,2527.47,38.096,1.571,0.015,0.358,0.009,"4mg030000","f43118",3.884,0.766,-0.07,"f","f43","f43118",205,32.392,67,"43118",true,false
3106200,"Belo Horizonte",2014,2805442.45,1381,1381,17,2031.46,34.967,1.326,0.034,0.381,0.004,"4mg030000","f43126",5,0.748,-0.061,"f","f43","f43126",216,29.774,82,"43126",true,false
3106200,"Belo Horizonte",2014,9841610.8,5212,5215,105,1887.17,36.564,2.76,0.041,1.354,0.024,"4mg030000","f43134",1.945,0.792,-0.075,"f","f43","f43134",379,29.419,50,"43134",true,false
3106200,"Belo Horizonte",2014,71400.84,61,61,6,1170.51,31.361,1.592,-0.032,1.033,-0.038,"4mg030000","f43193",0.13,0.81,-0.167,"f","f43","f43193",157,20.11,11,"43193",false,false
3106200,"Belo Horizonte",2014,6237505.83,3923,3923,252,1589.98,33.729,3.44,0.027,1.262,-0.001,"4mg030000","f43215",0.707,0.796,-0.047,"f","f43","f43215",419,39.408,16,"43215",false,false
3106200,"Belo Horizonte",2014,6895744.27,3807,3811,180,1809.43,34.728,1.85,0.04,0.688,0.021,"4mg030000","f43223",1.576,0.779,-0.012,"f","f43","f43223",391,43.956,22,"43223",true,false
3106200,"Belo Horizonte",2014,4812041.89,2162,2162,99,2225.74,35.315,0.055,-0.041,-0.463,-0.056,"4mg030000","f43291",1.043,0.752,-0.014,"f","f43","f43291",383,72.12,22,"43291",true,false
3106200,"Belo Horizonte",2014,8347150.99,6754,6808,781,1226.08,34.691,1.342,-0.012,0.439,-0.02,"4mg030000","f43304",0.999,0.796,0.005,"f","f43","f43304",425,25.636,9,"43304",false,false
3106200,"Belo Horizonte",2014,2045419.13,1230,1233,55,1658.9,37.303,0.538,-0.008,-0.143,-0.028,"4mg030000","f43916",0.963,0.787,-0.031,"f","f43","f43916",300,23.357,23,"43916",false,false
3106200,"Belo Horizonte",2014,7119819.36,4510,4517,352,1576.23,35.97,2.477,0.039,1.042,0.012,"4mg030000","f43991",0.708,0.8,-0.07,"f","f43","f43991",443,29.332,13,"43991",false,false
3106200,"Belo Horizonte",2014,18209790.2,7797,7810,340,2331.6,33.556,0.664,0.001,0.118,-0.009,"4mg030000","g45111",0.828,0.783,-0.188,"g","g45","g45111",399,29.259,23,"45111",false,false
3106200,"Belo Horizonte",2014,275295.13,114,114,30,2414.87,34.895,3.996,0.016,1.151,0.011,"4mg030000","g45129",0.384,0.786,-0.128,"g","g45","g45129",183,31.019,4,"45129",false,false
3106200,"Belo Horizonte",2014,6672798.56,5416,5428,1290,1229.33,34.71,0.598,0.017,-0.016,-0.002,"4mg030000","g45200",0.751,0.807,-0.119,"g","g45","g45200",454,37.328,5,"45200",false,false
3106200,"Belo Horizonte",2014,12950018.04,8482,8493,1261,1524.79,34.59,0.63,0.012,0.017,-0.005,"4mg030000","g45307",0.589,0.807,-0.14,"g","g45","g45307",493,36.81,7,"45307",false,false
3106200,"Belo Horizonte",2014,1799408.66,1139,1141,160,1577.05,31.343,1.054,0.017,0.201,0.002,"4mg030000","g45412",0.46,0.795,-0.077,"g","g45","g45412",324,19.836,8,"45412",false,false
3106200,"Belo Horizonte",2014,16084.82,11,11,4,1462.26,36.182,10.367,0.034,2.667,0,"4mg030000","g45421",0.683,0.775,-0.105,"g","g45","g45421",63,16.256,3,"45421",false,false
3106200,"Belo Horizonte",2014,62716.03,65,65,31,964.86,29.569,0.145,0.028,-0.03,0.02,"4mg030000","g45439",0.259,0.805,-0.159,"g","g45","g45439",156,16.533,3,"45439",false,false
3106200,"Belo Horizonte",2014,33247.69,12,12,5,2770.64,39.833,1.241,0.02,0.5,0,"4mg030000","g46117",0.147,0.806,-0.218,"g","g46","g46117",162,35.77,3,"46117",false,false
3106200,"Belo Horizonte",2014,50536.8,15,15,6,3369.12,37.4,-0.154,0.021,-0.444,0.029,"4mg030000","g46125",0.286,0.8,-0.015,"g","g46","g46125",138,37.51,3,"46125",false,false
3106200,"Belo Horizonte",2014,350277.29,164,164,38,2135.84,34.848,0.539,0.044,0.058,0.024,"4mg030000","g46133",2.159,0.761,-0.132,"g","g46","g46133",181,24.705,5,"46133",true,false
3106200,"Belo Horizonte",2014,423618.68,199,200,20,2118.09,37.68,1.266,-0.009,0.112,-0.017,"4mg030000","g46141",0.92,0.779,-0.07,"g","g46","g46141",211,43.714,10,"46141",false,false
3106200,"Belo Horizonte",2014,107693.54,65,65,20,1656.82,38.369,4.352,0.067,0.97,0.009,"4mg030000","g46150",1.127,0.749,-0.157,"g","g46","g46150",123,21.467,4,"46150",true,false
3106200,"Belo Horizonte",2014,279392.83,178,178,67,1569.62,38.618,0.969,0.02,0.179,0.002,"4mg030000","g46168",1.021,0.766,-0.103,"g","g46","g46168",158,24.539,3,"46168",true,false
3106200,"Belo Horizonte",2014,164013.35,146,146,34,1123.38,43.247,-0.818,0.055,-0.804,0.032,"4mg030000","g46176",0.316,0.774,-0.031,"g","g46","g46176",161,16.216,5,"46176",false,false
3106200,"Belo Horizonte",2014,662885.53,497,497,108,1333.77,40.014,-0.015,-0.034,-0.329,-0.045,"4mg030000","g46184",1.285,0.768,-0.045,"g","g46","g46184",270,33.255,5,"46184",true,false
3106200,"Belo Horizonte",2014,973471.53,500,500,209,1946.94,34.958,0.464,0.014,-0.261,-0.019,"4mg030000","g46192",0.839,0.788,-0.05,"g","g46","g46192",304,30.232,3,"46192",false,false
3106200,"Belo Horizonte",2014,116214.11,39,39,2,2979.85,29.154,6.289,0.014,3.333,0.034,"4mg030000","g46214",0.242,0.805,-0.193,"g","g46","g46214",170,34.838,20,"46214",false,false
3106200,"Belo Horizonte",2014,,,,,,,,,,,"4mg030000","g46222",,0.821,-0.235,"g","g46","g46222",193,37.881,0,"46222",false,false
3106200,"Belo Horizonte",2014,304145.96,263,263,38,1156.45,36.152,0.427,-0.004,-0.126,-0.024,"4mg030000","g46231",0.079,0.821,-0.179,"g","g46","g46231",384,48.746,7,"46231",false,false
3106200,"Belo Horizonte",2014,1110830.65,398,398,13,2791.03,30.472,0.369,0.01,-0.209,0.001,"4mg030000","g46311",0.884,0.801,-0.058,"g","g46","g46311",190,18.893,31,"46311",false,false
3106200,"Belo Horizonte",2014,46804.79,41,41,7,1141.58,39.22,0.403,0.03,-0.146,-0.005,"4mg030000","g46320",0.026,0.811,-0.178,"g","g46","g46320",310,35.808,6,"46320",false,false
3106200,"Belo Horizonte",2014,224699.15,216,216,30,1040.27,33.685,1.568,0.042,0.532,0.02,"4mg030000","g46338",0.074,0.808,-0.091,"g","g46","g46338",297,21.817,8,"46338",false,false
3106200,"Belo Horizonte",2014,380199.21,291,291,28,1306.53,34.78,1.291,0.038,0.433,0.027,"4mg030000","g46346",0.14,0.802,-0.098,"g","g46","g46346",297,28.682,11,"46346",false,false
3106200,"Belo Horizonte",2014,2933643.46,1377,1377,58,2130.46,33.739,0.397,0.214,-0.075,0.203,"4mg030000","g46354",0.392,0.789,-0.134,"g","g46","g46354",281,14.984,24,"46354",false,false
3106200,"Belo Horizonte",2014,615669.66,262,262,6,2349.88,34.103,3.511,0.012,1.569,-0.002,"4mg030000","g46362",1.434,0.745,-0.145,"g","g46","g46362",113,15.352,44,"46362",true,false
3106200,"Belo Horizonte",2014,432960.47,359,359,75,1206.02,33.797,0.462,0.012,0.02,-0.006,"4mg030000","g46371",0.13,0.798,-0.048,"g","g46","g46371",318,23.837,5,"46371",false,false
3106200,"Belo Horizonte",2014,2066661.74,1732,1732,76,1193.22,32.398,-0.188,-0.121,-0.365,-0.14,"4mg030000","g46397",0.277,0.799,-0.058,"g","g46","g46397",368,26.394,23,"46397",false,false
3106200,"Belo Horizonte",2014,1467010.96,978,978,73,1500.01,34.337,0.346,0.015,-0.253,-0.008,"4mg030000","g46419",1.272,0.774,-0.091,"g","g46","g46419",271,23.95,14,"46419",true,false
3106200,"Belo Horizonte",2014,1463608.11,1202,1205,197,1214.61,35.183,0.517,0.015,-0.138,-0.006,"4mg030000","g46427",0.691,0.803,-0.069,"g","g46","g46427",314,24.373,7,"46427",false,false
3106200,"Belo Horizonte",2014,151647.57,122,122,30,1243.01,34.5,1.22,-0.042,0.386,-0.047,"4mg030000","g46435",0.221,0.81,-0.084,"g","g46","g46435",193,29.359,5,"46435",false,false
3106200,"Belo Horizonte",2014,3495559.05,2064,2066,84,1691.95,32.209,1.338,0.031,0.472,0.013,"4mg030000","g46443",0.667,0.791,-0.042,"g","g46","g46443",280,24.604,25,"46443",false,false
3106200,"Belo Horizonte",2014,4122717.26,1830,1834,192,2247.94,33.622,1.568,0.035,0.45,0.014,"4mg030000","g46451",1.025,0.746,-0.044,"g","g46","g46451",319,35.267,10,"46451",true,false
3106200,"Belo Horizonte",2014,880422.86,618,618,76,1424.63,33.686,0.944,0.022,0.092,0.008,"4mg030000","g46460",0.156,0.801,-0.01,"g","g46","g46460",301,24.334,9,"46460",false,false
3106200,"Belo Horizonte",2014,1966557.95,1146,1146,89,1716.02,32.239,0.583,-0.031,0.034,-0.021,"4mg030000","g46478",0.985,0.777,-0.002,"g","g46","g46478",286,29.985,13,"46478",false,false
3106200,"Belo Horizonte",2014,2300792.22,1630,1630,266,1411.53,33.58,0.626,0.005,0.006,-0.011,"4mg030000","g46494",0.415,0.807,-0.03,"g","g46","g46494",443,42.915,7,"46494",false,false
3106200,"Belo Horizonte",2014,2328671.82,1223,1223,77,1904.07,31.835,4.348,0.072,1.564,0.04,"4mg030000","g46516",0.574,0.781,0.043,"g","g46","g46516",287,42.876,16,"46516",false,false
3106200,"Belo Horizonte",2014,928159.05,529,529,37,1754.55,31.913,1.997,-0.024,0.674,-0.036,"4mg030000","g46524",0.544,0.786,-0.031,"g","g46","g46524",245,44.85,15,"46524",false,false
3106200,"Belo Horizonte",2014,236635.46,103,103,12,2297.43,38,0.55,0,-0.176,-0.022,"4mg030000","g46613",0.105,0.81,-0.205,"g","g46","g46613",288,34.609,9,"46613",false,false
3106200,"Belo Horizonte",2014,1344562.15,372,374,27,3595.09,35.765,0.83,-0.049,0.014,-0.038,"4mg030000","g46621",0.991,0.795,-0.109,"g","g46","g46621",235,44.391,14,"46621",false,false
3106200,"Belo Horizonte",2014,3137318.42,1075,1077,90,2913.02,34.825,0.215,0.019,-0.104,0.013,"4mg030000","g46630",0.754,0.814,-0.018,"g","g46","g46630",391,64.071,12,"46630",false,false
3106200,"Belo Horizonte",2014,965279.52,389,389,39,2481.44,34.545,2.103,0.005,0.502,-0.017,"4mg030000","g46648",0.625,0.791,-0.01,"g","g46","g46648",265,48.195,10,"46648",false,false
3106200,"Belo Horizonte",2014,753337.18,406,406,38,1855.51,34.31,5.245,0.014,2.441,-0.002,"4mg030000","g46656",1.141,0.765,-0.127,"g","g46","g46656",269,51.045,11,"46656",true,false
3106200,"Belo Horizonte",2014,1390851.14,508,508,61,2737.9,35.317,0.808,0.052,-0.101,0.037,"4mg030000","g46699",0.418,0.81,-0.003,"g","g46","g46699",361,75.793,9,"46699",false,false
3106200,"Belo Horizonte",2014,280173.01,208,208,18,1346.99,40.495,0.318,0.029,-0.262,0.008,"4mg030000","g46711",0.394,0.807,-0.117,"g","g46","g46711",257,47.587,12,"46711",false,false
3106200,"Belo Horizonte",2014,2165010.32,1155,1155,67,1874.47,35.379,2.154,0.017,0.719,0.007,"4mg030000","g46729",1.162,0.789,-0.099,"g","g46","g46729",309,35.523,18,"46729",true,false
3106200,"Belo Horizonte",2014,2535051.22,1291,1291,50,1963.63,35.462,0.905,0.019,0.303,0.008,"4mg030000","g46737",2.241,0.77,-0.073,"g","g46","g46737",248,28.972,26,"46737",true,false
3106200,"Belo Horizonte",2014,281006.26,138,138,7,2036.28,34.5,1.405,0.119,0.516,0.067,"4mg030000","g46745",0.896,0.777,-0.151,"g","g46","g46745",140,24.903,20,"46745",false,false
3106200,"Belo Horizonte",2014,2863033.71,1368,1369,117,2091.33,35.812,0.789,0.003,-0.076,-0.017,"4mg030000","g46796",1.09,0.792,-0.057,"g","g46","g46796",368,47.375,12,"46796",true,false
3106200,"Belo Horizonte",2014,2899247.58,379,379,13,7649.73,36.499,0.374,-0.018,-0.305,-0.059,"4mg030000","g46818",0.508,0.797,-0.044,"g","g46","g46818",304,38.387,30,"46818",false,false
3106200,"Belo Horizonte",2014,12459.36,9,9,2,1384.37,35.889,9.077,0.075,8,0.052,"4mg030000","g46826",0.008,0.783,-0.073,"g","g46","g46826",162,24.565,5,"46826",false,false
3106200,"Belo Horizonte",2014,163289.81,47,47,3,3474.25,33.638,0.727,0.062,0.306,0.018,"4mg030000","g46834",0.075,0.819,-0.204,"g","g46","g46834",254,31.069,16,"46834",false,false
3106200,"Belo Horizonte",2014,273688.02,108,108,19,2534.15,38.037,0.417,-0.016,-0.136,-0.033,"4mg030000","g46842",0.16,0.815,0.008,"g","g46","g46842",293,51.613,6,"46842",false,false
3106200,"Belo Horizonte",2014,423006.09,207,207,21,2043.51,38.551,0.222,0.036,-0.088,0.031,"4mg030000","g46851",0.373,0.813,-0.052,"g","g46","g46851",258,47.057,10,"46851",false,false
3106200,"Belo Horizonte",2014,432657.12,331,331,44,1307.12,32.42,-0.019,0.033,-0.398,0.019,"4mg030000","g46869",0.427,0.811,-0.085,"g","g46","g46869",297,43.693,8,"46869",false,false
3106200,"Belo Horizonte",2014,853424.52,663,663,92,1287.22,38.624,0.901,0.033,0.124,0.013,"4mg030000","g46877",0.44,0.815,-0.101,"g","g46","g46877",351,39.967,8,"46877",false,false
3106200,"Belo Horizonte",2014,2600413.92,1388,1388,100,1873.5,32.756,0.828,0.029,-0.041,0.007,"4mg030000","g46893",0.606,0.816,0.009,"g","g46","g46893",433,59.969,14,"46893",false,false
3106200,"Belo Horizonte",2014,510223.07,483,483,13,1056.36,32.712,8.834,0.378,5.355,0.37,"4mg030000","g46915",0.226,0.794,-0.067,"g","g46","g46915",279,24.399,38,"46915",false,false
3106200,"Belo Horizonte",2014,292082.47,202,202,10,1445.95,33.98,0.427,0,0,-0.004,"4mg030000","g46923",0.391,0.813,-0.168,"g","g46","g46923",191,33.894,21,"46923",false,false
3106200,"Belo Horizonte",2014,1113256.35,491,491,44,2267.33,33.967,2.47,0.014,0.186,0.002,"4mg030000","g46931",0.202,0.796,-0.018,"g","g46","g46931",361,28.343,12,"46931",false,false
3106200,"Belo Horizonte",2014,25800761.66,23513,23581,335,1094.13,31.096,1.133,0.034,0.311,0.018,"4mg030000","g47113",0.5,0.805,-0.107,"g","g47","g47113",465,15.752,71,"47113",false,false
3106200,"Belo Horizonte",2014,3646603.46,3702,3702,686,985.04,32.53,0.961,0.02,0.147,0.005,"4mg030000","g47121",0.278,0.802,-0.093,"g","g47","g47121",443,14.638,6,"47121",false,false
3106200,"Belo Horizonte",2014,3105522.61,2027,2036,139,1525.31,30.419,-0.043,0.028,-0.171,0.026,"4mg030000","g47130",0.374,0.801,-0.061,"g","g47","g47130",342,13.06,15,"47130",false,false
3106200,"Belo Horizonte",2014,11798981.53,12162,12187,1214,968.16,31.695,0.627,0.013,0.005,-0.004,"4mg030000","g47211",1.06,0.789,-0.052,"g","g47","g47211",421,14.383,11,"47211",true,false
3106200,"Belo Horizonte",2014,2906167.14,2566,2571,491,1130.37,35.957,1.028,0.022,0.19,0,"4mg030000","g47229",0.937,0.799,-0.087,"g","g47","g47229",315,11.79,6,"47229",false,false
